filer,filingYear,name,description,fmv,nature,acquired,disposed,formUrl,legislatorDigitalDemocracyUrl
Josh Becker,2023,"Akkadian Ventures Gp Ii, LLC",Investment Fund,"$10,001 - $100,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,"Akkadian Ventures V, LP",Investment Fund,"$10,001 - $100,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Ap3K,Wifi access in Africa ,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Blue Run Spirits,Craft Distillery,"$10,001 - $100,000",Other,,2023-07-01,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Cohen & Steers International Realty Fund,Real Estate ETF,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Inmed Pharmaceuticals,Pharmaceutical Company,"$10,001 - $100,000",Stock,,2023-03-01,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,J-Ventures Capital Fund Ii,Investment Fund ,"$10,001 - $100,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Manny LLC,Discussion and Event Space ,"$2,000 - $10,000",Partnership,,2023-02-28,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,People Power,"Internet of Things for safety, wellness and sustainability ","$10,001 - $100,000",Other,,2023-03-01,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Principal Real Estate Securities Fund Institutional Class,Real Estate ETF ,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Radimmune Therapeutics,Co-founder of Start-Up Cancer Research & Therapeutics Company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,"SB Technology, Inc",Quantum Computing Applications ,"$100,001 - $1,000,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Swiftmile,Charge systems for micro-mobility transit,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Ulu Ventures,Investment Fund,"$10,001 - $100,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Ur Welcome,Information Resource for Immigrants ,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Josh Becker,2023,Variety Lights,,"$2,000 - $10,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/bb8d3e75-9a82-4c37-b27c-efdcea519650.pdf,https://digitaldemocracy.calmatters.org/legislators/josh-becker-165449
Steve Bennett,2021,Toyota,Car Manufacturer,"$100,001 - $1,000,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/548fc7aa-4743-4f69-a5db-55800bd1af92.pdf,https://digitaldemocracy.calmatters.org/legislators/steve-bennett-165417
Steve Bennett,2022,Toyota,Car Manufacturer,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/514d0f89-37f3-4cfd-8a43-78d5fd17cbe2.pdf,https://digitaldemocracy.calmatters.org/legislators/steve-bennett-165417
Steve Bennett,2023,Toyota,Car Manufacturer,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/7edc3f8a-159c-4d1d-b0d7-6ea0b556bccf.pdf,https://digitaldemocracy.calmatters.org/legislators/steve-bennett-165417
Marc Berman,2021,Alphabet,Internet search & advertising,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Amgen Inc.,Pharmaceutical,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Apple,Electronics,"$10,001 - $100,000",Stock,2021-12-10,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Arylla,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Bank of America,Banking,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Bitcoin,Cryptocurrency,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Canada Goose,Fashion,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Chipotle,Food,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Church & Dwight,Manufacturer of household products,"$10,001 - $100,000",Stock,2021-07-09,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Comcast,Telecommunications,"$10,001 - $100,000",Stock,,2021-11-11,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Deed,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Disney,Mass Media,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Ethereum,Cryptocurrency,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Exponent Inc.,Engineering & Scientific Consulting,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Factset Research Systems,Financial Data & Software Co,"$10,001 - $100,000",Stock,,2021-07-14,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Fiserv Inc.,Financial Services,"$2,000 - $10,000",Stock,,2021-05-07,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Halogen Venture Fund I,Investing,"$100,001 - $1,000,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Halogen Venture Fund II,Investing,"$100,001 - $1,000,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,"Healthvana, Inc.",Healthcare Technology Company,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Hormel Foods,Food,"$10,001 - $100,000",Stock,,2021-02-08,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,J M Smucker Co.,Food products manufacturer,"$10,001 - $100,000",Stock,2021-02-08,2021-07-09,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Lowes,Home Improvement Stores,"$10,001 - $100,000",Stock,2021-11-11,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Lucy Berman & Sons LLC,Investing,"$100,001 - $1,000,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Lulu Lemon,Fashion,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,McCormick & Co,Food,"$2,000 - $10,000",Stock,,2021-11-11,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Meta,Social Media,"$10,001 - $100,000",Stock,,2021-06-09,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Microsoft,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Myt Netherlands Parent Bv-ADR,Electronic Commerce Platform,"$2,000 - $10,000",Stock,2021-03-10,2021-12-01,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Nextera Energy,Energy,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Paypal,Payment processing,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Peloton,Fitness,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Pool Corp,Pool supplies & outdoor equipment,"$10,001 - $100,000",Stock,2021-11-11,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Realty Income,Financial,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Roplast Industries,Manufacturing,"Over $1,000,000",Stock,,2021-02-26,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Silgan Holdings Inc.,Consumer goods packaging producer,"$10,001 - $100,000",Stock,2021-11-11,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Square,Payment Processing,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Stripe,Payment processing,"Over $1,000,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,The Realreal Inc.,Fashion,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Tractor Supply Co.,Retail Ag & Home Improvement Stores,"$10,001 - $100,000",Stock,2021-07-09,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Underclub,Fashion,"$10,001 - $100,000",,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,Vinsight,Ag Tech,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2021,XLM,Cryptocurrency,"$2,000 - $10,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/da1e29da-1588-4c5c-a993-39b93957f8f0.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Alphabet,Internet search & advertising,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Apple,Electronics,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Arylla,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Bank of America,Banking,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Bitcoin,Cryptocurrency,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Canada Goose,Fashion,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Chipotle,Food,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Church & Dwight,Manufacturer of household products,"$10,001 - $100,000",Stock,,2022-10-03,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Deed,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Disney,Mass Media,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Ethereum,Cryptocurrency,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Exponent Inc.,Engineering & Scientific Consulting,"$10,001 - $100,000",Stock,,2022-01-21,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Halogen Venture Fund I,Investing,"$100,001 - $1,000,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,Halogen Venture Fund II,Investing,"$100,001 - $1,000,000",Partnership,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
Marc Berman,2022,"Healthvana, Inc.",Healthcare Technology Company,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e1e1c6e5-ada7-47bc-b617-d3c2cdf96f1a.pdf,https://digitaldemocracy.calmatters.org/legislators/marc-berman-100944
